datetime,latitude,longitude
2019-10-11 08:19:07,42.61717288,9.49840572
2019-10-11 08:19:13,42.61713621,9.49844702
2019-10-11 08:19:19,42.61709916,9.49848703
2019-10-11 08:19:26,42.61705790,9.49852277
2019-10-11 08:19:33,42.61702747,9.49856852
2019-10-11 08:19:39,42.61699334,9.49861227
2019-10-11 08:19:47,42.61696859,9.49867097
2019-10-11 08:19:54,42.61693459,9.49871224
2019-10-11 08:20:01,42.61689555,9.49874850
2019-10-11 08:20:08,42.61685855,9.49878331
2019-10-11 08:20:17,42.61683189,9.49884192
2019-10-11 08:20:27,42.61679319,9.49887855
2019-10-11 08:20:34,42.61675626,9.49892258
2019-10-11 08:20:41,42.61671537,9.49895461
2019-10-11 08:20:48,42.61667795,9.49899356
2019-10-11 08:20:55,42.61664941,9.49904411
2019-10-11 08:21:03,42.61662179,9.49909985
2019-10-11 08:21:10,42.61658458,9.49914377
2019-10-11 08:21:16,42.61654906,9.49918649
2019-10-11 08:21:22,42.61651393,9.49922681
2019-10-11 08:21:29,42.61648576,9.49928290
2019-10-11 08:21:36,42.61644983,9.49932387
2019-10-11 08:21:43,42.61641778,9.49936815
2019-10-11 08:21:50,42.61638723,9.49942468
2019-10-11 08:21:57,42.61634590,9.49946439
2019-10-11 08:22:04,42.61630822,9.49950722
2019-10-11 08:22:11,42.61627350,9.49955272
2019-10-11 08:22:19,42.61623935,9.49959598
2019-10-11 08:22:28,42.61620225,9.49963535
2019-10-11 08:22:34,42.61616784,9.49967653
2019-10-11 08:22:41,42.61612229,9.49970767
2019-10-11 08:22:48,42.61608279,9.49974386
2019-10-11 08:22:55,42.61604421,9.49978431
2019-10-11 08:23:04,42.61600328,9.49982122
2019-10-11 08:23:11,42.61596510,9.49986193
2019-10-11 08:23:19,42.61593502,9.49990991
2019-10-11 08:23:27,42.61590189,9.49995142
2019-10-11 08:23:34,42.61586464,9.49999978
2019-10-11 08:23:40,42.61582472,9.50003166
2019-10-11 08:23:47,42.61578402,9.50007015
2019-10-11 08:23:53,42.61575986,9.50012546
2019-10-11 08:24:00,42.61573057,9.50018114
2019-10-11 08:24:06,42.61570655,9.50023419
2019-10-11 08:24:12,42.61567539,9.50028156
2019-10-11 08:24:18,42.61564385,9.50033271
2019-10-11 08:24:24,42.61561816,9.50038415
2019-10-11 08:24:34,42.61560380,9.50044910
2019-10-11 08:24:41,42.61557646,9.50050378
2019-10-11 08:24:50,42.61555028,9.50055374
2019-10-11 08:24:57,42.61551008,9.50059279
2019-10-11 08:25:04,42.61546866,9.50063857
2019-10-11 08:25:11,42.61542973,9.50067765
2019-10-11 08:25:19,42.61539169,9.50072168
2019-10-11 08:25:26,42.61535646,9.50076681
2019-10-11 08:25:35,42.61531418,9.50080331
2019-10-11 08:25:42,42.61528975,9.50085615
2019-10-11 08:25:48,42.61526092,9.50090492
2019-10-11 08:25:54,42.61522241,9.50094496
2019-10-11 08:26:00,42.61518143,9.50098707
2019-10-11 08:26:07,42.61514470,9.50103150
2019-10-11 08:26:17,42.61510368,9.50106924
2019-10-11 08:26:24,42.61507088,9.50111670
2019-10-11 08:26:30,42.61504111,9.50116295
2019-10-11 08:26:36,42.61500401,9.50120479
2019-10-11 08:26:44,42.61497472,9.50125528
2019-10-11 08:26:51,42.61493736,9.50129309
2019-10-11 08:26:59,42.61490372,9.50134171
2019-10-11 08:27:07,42.61486320,9.50138034
2019-10-11 08:27:14,42.61482538,9.50141487
2019-10-11 08:27:22,42.61478853,9.50145928
2019-10-11 08:27:30,42.61475458,9.50150439
2019-10-11 08:27:37,42.61471663,9.50154542
2019-10-11 08:27:44,42.61467409,9.50157286
2019-10-11 08:27:52,42.61463591,9.50160681
2019-10-11 08:27:59,42.61460317,9.50165821
2019-10-11 08:28:06,42.61457097,9.50171089
2019-10-11 08:28:13,42.61454343,9.50175918
2019-10-11 08:28:23,42.61450569,9.50179349
2019-10-11 08:28:30,42.61447639,9.50184266
2019-10-11 08:28:38,42.61444796,9.50189237
2019-10-11 08:28:46,42.61441123,9.50193902
2019-10-11 08:28:54,42.61437544,9.50198658
2019-10-11 08:29:01,42.61433464,9.50202550
2019-10-11 08:29:08,42.61429698,9.50207072
2019-10-11 08:29:17,42.61427091,9.50212971
2019-10-11 08:29:25,42.61423070,9.50216449
2019-10-11 08:29:31,42.61419327,9.50220923
2019-10-11 08:29:37,42.61415307,9.50225287
2019-10-11 08:29:43,42.61411078,9.50229236
2019-10-11 08:29:52,42.61407585,9.50233881
2019-10-11 08:29:59,42.61404577,9.50238997
2019-10-11 08:30:06,42.61400488,9.50243484
2019-10-11 08:30:12,42.61397775,9.50248963
2019-10-11 08:30:18,42.61396122,9.50255026
2019-10-11 08:30:23,42.61394818,9.50262048
2019-10-11 08:30:29,42.61393165,9.50268636
2019-10-11 08:30:35,42.61393775,9.50275491
2019-10-11 08:30:41,42.61394593,9.50281636
2019-10-11 08:30:56,42.61394766,9.50288156
2019-10-11 08:31:00,42.61398086,9.50292879
2019-10-11 08:31:06,42.61400921,9.50297665
2019-10-11 08:31:11,42.61405522,9.50300869
2019-10-11 08:31:16,42.61409427,9.50304249
2019-10-11 08:31:20,42.61412542,9.50309010
2019-10-11 08:31:29,42.61414006,9.50314827
2019-10-11 08:31:36,42.61418182,9.50317663
2019-10-11 08:31:43,42.61422507,9.50320635
2019-10-11 08:31:51,42.61426207,9.50324680
2019-10-11 08:31:58,42.61428383,9.50330454
2019-10-11 08:32:03,42.61430544,9.50336060
2019-10-11 08:32:10,42.61431021,9.50342968
2019-10-11 08:32:15,42.61430463,9.50349113
2019-10-11 08:32:22,42.61428718,9.50354841
2019-10-11 08:32:28,42.61428789,9.50362266
2019-10-11 08:32:31,42.61432754,9.50368363
2019-10-11 08:32:33,42.61437178,9.50369640
2019-10-11 08:32:35,42.61445302,9.50365146
2019-10-11 08:32:38,42.61451141,9.50354107
2019-10-11 08:32:40,42.61461553,9.50335732
2019-10-11 08:32:42,42.61470278,9.50321217
2019-10-11 08:32:45,42.61479232,9.50307539
2019-10-11 08:32:47,42.61488304,9.50292680
2019-10-11 08:32:49,42.61501806,9.50266316
2019-10-11 08:32:52,42.61511086,9.50248817
2019-10-11 08:32:54,42.61524468,9.50224238
2019-10-11 08:32:57,42.61533836,9.50209488
2019-10-11 08:32:59,42.61543541,9.50195228
2019-10-11 08:33:01,42.61553490,9.50181474
2019-10-11 08:33:03,42.61564236,9.50167280
2019-10-11 08:33:05,42.61583561,9.50144972
2019-10-11 08:33:08,42.61592346,9.50130330
2019-10-11 08:33:10,42.61602936,9.50108823
2019-10-11 08:33:12,42.61609652,9.50093715
2019-10-11 08:33:15,42.61618790,9.50077150
2019-10-11 08:33:17,42.61633068,9.50054064
2019-10-11 08:33:19,42.61642150,9.50038791
2019-10-11 08:33:21,42.61651030,9.50022616
2019-10-11 08:33:23,42.61660458,9.50006853
2019-10-11 08:33:25,42.61668159,9.49991404
2019-10-11 08:33:28,42.61677956,9.49974641
2019-10-11 08:33:30,42.61688403,9.49957851
2019-10-11 08:33:32,42.61696666,9.49943268
2019-10-11 08:33:34,42.61705258,9.49929802
2019-10-11 08:33:37,42.61717349,9.49910332
2019-10-11 08:33:39,42.61722879,9.49897988
2019-10-11 08:33:41,42.61732116,9.49878146
2019-10-11 08:33:43,42.61739117,9.49865541
2019-10-11 08:33:46,42.61745550,9.49853370
2019-10-11 08:33:49,42.61756764,9.49834128
2019-10-11 08:33:51,42.61764369,9.49821865
2019-10-11 08:33:53,42.61773349,9.49805216
2019-10-11 08:33:56,42.61781326,9.49793973
2019-10-11 08:33:58,42.61791997,9.49777496
2019-10-11 08:34:01,42.61797291,9.49768187
2019-10-11 08:34:03,42.61806044,9.49753087
2019-10-11 08:34:06,42.61811475,9.49743593
2019-10-11 08:34:08,42.61817059,9.49729539
2019-10-11 08:34:10,42.61820168,9.49721847
2019-10-11 08:34:14,42.61823323,9.49714967
2019-10-11 08:34:16,42.61826290,9.49709604
2019-10-11 08:34:21,42.61829941,9.49703547
2019-10-11 08:34:26,42.61834023,9.49698592
2019-10-11 08:34:31,42.61838417,9.49694019
2019-10-11 08:34:36,42.61842439,9.49689912
2019-10-11 08:34:40,42.61846324,9.49686537
2019-10-11 08:34:46,42.61850827,9.49684828
2019-10-11 08:34:52,42.61856079,9.49685372
2019-10-11 08:35:00,42.61861230,9.49685483
2019-10-11 08:35:06,42.61866160,9.49682826
2019-10-11 08:35:11,42.61869975,9.49679377
2019-10-11 08:35:18,42.61873541,9.49674721
2019-10-11 08:35:24,42.61876928,9.49670692
2019-10-11 08:35:29,42.61880433,9.49666657
2019-10-11 08:35:34,42.61883336,9.49661988
2019-10-11 08:35:41,42.61887163,9.49657790
2019-10-11 08:35:48,42.61891588,9.49655722
2019-10-11 08:35:53,42.61896229,9.49653589
2019-10-11 08:35:58,42.61900812,9.49651000
2019-10-11 08:36:04,42.61905015,9.49648115
2019-10-11 08:36:12,42.61909646,9.49645694
2019-10-11 08:36:20,42.61913762,9.49642166
2019-10-11 08:36:27,42.61917970,9.49639274
2019-10-11 08:36:33,42.61921784,9.49636027
2019-10-11 08:36:40,42.61926195,9.49632334
2019-10-11 08:36:47,42.61930991,9.49629023
2019-10-11 08:36:53,42.61935836,9.49626357
2019-10-11 08:36:59,42.61940408,9.49623884
2019-10-11 08:37:05,42.61944831,9.49621580
2019-10-11 08:37:12,42.61949113,9.49618756
2019-10-11 08:37:19,42.61953190,9.49615190
2019-10-11 08:37:26,42.61957598,9.49611624
2019-10-11 08:37:33,42.61962383,9.49609435
2019-10-11 08:37:39,42.61967069,9.49606606
2019-10-11 08:37:45,42.61971584,9.49603029
2019-10-11 08:37:51,42.61975914,9.49600292
2019-10-11 08:37:59,42.61980518,9.49598336
2019-10-11 08:38:05,42.61985025,9.49595233
2019-10-11 08:38:12,42.61988893,9.49590887
2019-10-11 08:38:18,42.61993140,9.49587771
2019-10-11 08:38:25,42.61997748,9.49585840
2019-10-11 08:38:31,42.62002016,9.49582892
2019-10-11 08:38:39,42.62006028,9.49579560
2019-10-11 08:38:45,42.62010866,9.49578181
2019-10-11 08:38:51,42.62016006,9.49576811
2019-10-11 08:38:57,42.62020611,9.49574064
2019-10-11 08:39:03,42.62025431,9.49571488
2019-10-11 08:39:10,42.62030099,9.49569011
2019-10-11 08:39:17,42.62034834,9.49566977
2019-10-11 08:39:24,42.62039802,9.49565281
2019-10-11 08:39:30,42.62044484,9.49562441
2019-10-11 08:39:35,42.62048473,9.49559349
2019-10-11 08:39:41,42.62052962,9.49557379
2019-10-11 08:39:47,42.62057263,9.49554690
2019-10-11 08:39:53,42.62062168,9.49552706
2019-10-11 08:39:59,42.62067050,9.49551230
2019-10-11 08:40:06,42.62071127,9.49548116
2019-10-11 08:40:13,42.62075898,9.49545695
2019-10-11 08:40:20,42.62080391,9.49542050
2019-10-11 08:40:26,42.62084040,9.49538306
2019-10-11 08:40:33,42.62088332,9.49534525
2019-10-11 08:40:39,42.62092195,9.49530883
2019-10-11 08:40:45,42.62096168,9.49527843
2019-10-11 08:40:53,42.62101000,9.49525641
2019-10-11 08:41:00,42.62106057,9.49524748
2019-10-11 08:41:07,42.62110423,9.49521405
2019-10-11 08:41:15,42.62115196,9.49519579
2019-10-11 08:41:22,42.62119454,9.49516373
2019-10-11 08:41:27,42.62123415,9.49513333
2019-10-11 08:41:34,42.62127970,9.49510434
2019-10-11 08:41:41,42.62132003,9.49507706
2019-10-11 08:41:47,42.62136112,9.49504177
2019-10-11 08:41:55,42.62140192,9.49500947
2019-10-11 08:42:03,42.62146008,9.49500453
2019-10-11 08:42:07,42.62149271,9.49495890
2019-10-11 08:42:12,42.62152597,9.49490668
2019-10-11 08:42:18,42.62156289,9.49486916
2019-10-11 08:42:24,42.62161214,9.49484792
2019-10-11 08:42:30,42.62165606,9.49482170
2019-10-11 08:42:36,42.62170128,9.49479283
2019-10-11 08:42:42,42.62174493,9.49476525
2019-10-11 08:42:47,42.62179427,9.49475040
2019-10-11 08:42:54,42.62184110,9.49472191
2019-10-11 08:43:01,42.62189253,9.49469907
2019-10-11 08:43:09,42.62193870,9.49467834
2019-10-11 08:43:17,42.62198512,9.49465047
2019-10-11 08:43:22,42.62203029,9.49464224
2019-10-11 08:43:29,42.62208172,9.49462617
2019-10-11 08:43:36,42.62212734,9.49459255
2019-10-11 08:43:42,42.62217588,9.49458178
2019-10-11 08:43:48,42.62222409,9.49455379
2019-10-11 08:43:54,42.62226453,9.49451434
2019-10-11 08:44:01,42.62231132,9.49448603
2019-10-11 08:44:08,42.62235999,9.49445940
2019-10-11 08:44:16,42.62240913,9.49445286
2019-10-11 08:44:22,42.62245378,9.49444456
2019-10-11 08:44:28,42.62250180,9.49443906
2019-10-11 08:44:34,42.62254104,9.49439697
2019-10-11 08:44:42,42.62258379,9.49437103
2019-10-11 08:44:46,42.62263381,9.49436233
2019-10-11 08:44:50,42.62268029,9.49436328
2019-10-11 08:44:57,42.62272752,9.49435334
2019-10-11 08:45:03,42.62276863,9.49432733
2019-10-11 08:45:09,42.62281480,9.49432154
2019-10-11 08:45:17,42.62285862,9.49429199
2019-10-11 08:45:24,42.62290746,9.49426922
2019-10-11 08:45:32,42.62294509,9.49423500
2019-10-11 08:45:36,42.62299108,9.49420388
2019-10-11 08:45:41,42.62303415,9.49416171
2019-10-11 08:45:46,42.62307459,9.49413222
2019-10-11 08:45:51,42.62311899,9.49411297
2019-10-11 08:45:57,42.62316522,9.49408950
2019-10-11 08:46:04,42.62320771,9.49404861
2019-10-11 08:46:12,42.62324849,9.49401537
2019-10-11 08:46:18,42.62329496,9.49400254
2019-10-11 08:46:24,42.62333284,9.49396623
2019-10-11 08:46:29,42.62337226,9.49393335
2019-10-11 08:46:34,42.62341688,9.49391792
2019-10-11 08:46:41,42.62346531,9.49389798
2019-10-11 08:46:48,42.62351267,9.49388186
2019-10-11 08:46:54,42.62356190,9.49387206
2019-10-11 08:47:00,42.62361293,9.49386380
2019-10-11 08:47:07,42.62365903,9.49385193
2019-10-11 08:47:14,42.62370795,9.49382947
2019-10-11 08:47:21,42.62375502,9.49381176
2019-10-11 08:47:29,42.62380694,9.49380211
2019-10-11 08:47:34,42.62385465,9.49379508
2019-10-11 08:47:40,42.62390342,9.49378399
2019-10-11 08:47:46,42.62394180,9.49375206
2019-10-11 08:47:54,42.62398353,9.49372168
2019-10-11 08:48:02,42.62403350,9.49370639
2019-10-11 08:48:15,42.62407575,9.49367947
2019-10-11 08:48:20,42.62412347,9.49366751
2019-10-11 08:48:24,42.62417510,9.49367146
2019-10-11 08:48:29,42.62422182,9.49365786
2019-10-11 08:48:35,42.62425881,9.49362244
2019-10-11 08:48:42,42.62430051,9.49358564
2019-10-11 08:48:48,42.62434556,9.49355727
2019-10-11 08:48:55,42.62439279,9.49353692
2019-10-11 08:49:01,42.62443831,9.49352945
2019-10-11 08:49:09,42.62448199,9.49351218
2019-10-11 08:49:16,42.62452789,9.49348367
2019-10-11 08:49:21,42.62457454,9.49347403
2019-10-11 08:49:27,42.62462152,9.49346997
2019-10-11 08:49:33,42.62467384,9.49346470
2019-10-11 08:49:37,42.62472237,9.49345553
2019-10-11 08:49:42,42.62476925,9.49343756
2019-10-11 08:49:48,42.62481648,9.49341694
2019-10-11 08:49:54,42.62485972,9.49337449
2019-10-11 08:50:01,42.62490527,9.49334397
2019-10-11 08:50:10,42.62495100,9.49331318
2019-10-11 08:50:17,42.62499131,9.49328222
2019-10-11 08:50:24,42.62503282,9.49325063
2019-10-11 08:50:30,42.62508510,9.49324224
2019-10-11 08:50:36,42.62513161,9.49322524
2019-10-11 08:50:43,42.62517304,9.49319523
2019-10-11 08:50:48,42.62521936,9.49318505
2019-10-11 08:50:54,42.62526737,9.49316196
2019-10-11 08:51:00,42.62530166,9.49311660
2019-10-11 08:51:06,42.62533138,9.49306720
2019-10-11 08:51:13,42.62536997,9.49303219
2019-10-11 08:51:19,42.62541349,9.49301116
2019-10-11 08:51:25,42.62546047,9.49299096
2019-10-11 08:51:31,42.62550967,9.49296466
2019-10-11 08:51:38,42.62555580,9.49293796
2019-10-11 08:51:45,42.62560172,9.49291608
2019-10-11 08:51:52,42.62564251,9.49288403
2019-10-11 08:52:04,42.62570021,9.49284660
2019-10-11 08:52:08,42.62574654,9.49284445
2019-10-11 08:52:17,42.62575596,9.49277740
2019-10-11 08:52:22,42.62579092,9.49273649
2019-10-11 08:52:27,42.62582998,9.49270415
2019-10-11 08:52:33,42.62587431,9.49267479
2019-10-11 08:52:40,42.62591793,9.49264707
2019-10-11 08:52:47,42.62595416,9.49259789
2019-10-11 08:52:54,42.62599397,9.49255981
2019-10-11 08:53:00,42.62603910,9.49253534
2019-10-11 08:53:06,42.62608357,9.49251075
2019-10-11 08:53:12,42.62613018,9.49247864
2019-10-11 08:53:18,42.62617380,9.49246025
2019-10-11 08:53:23,42.62621929,9.49246337
2019-10-11 08:53:29,42.62626740,9.49245532
2019-10-11 08:53:36,42.62631477,9.49247109
2019-10-11 08:53:42,42.62636138,9.49246256
2019-10-11 08:53:49,42.62640899,9.49246753
2019-10-11 08:53:56,42.62645836,9.49247467
2019-10-11 08:54:04,42.62650260,9.49244879
2019-10-11 08:54:10,42.62653782,9.49241006
2019-10-11 08:54:17,42.62654831,9.49234760
2019-10-11 08:54:22,42.62654667,9.49228508
2019-10-11 08:54:31,42.62653123,9.49222097
2019-10-11 08:54:38,42.62649104,9.49218071
2019-10-11 08:54:44,42.62644974,9.49215113
2019-10-11 08:54:52,42.62640012,9.49214793
2019-10-11 08:55:00,42.62635792,9.49218137
2019-10-11 08:55:06,42.62631505,9.49220082
2019-10-11 08:55:13,42.62626540,9.49221490
2019-10-11 08:55:20,42.62622105,9.49224600
2019-10-11 08:55:27,42.62619296,9.49229394
2019-10-11 08:55:34,42.62615472,9.49233594
2019-10-11 08:55:40,42.62612199,9.49238525
2019-10-11 08:55:46,42.62608247,9.49242059
2019-10-11 08:55:51,42.62604678,9.49245926
2019-10-11 08:55:56,42.62600746,9.49249068
2019-10-11 08:56:03,42.62595969,9.49251323
2019-10-11 08:56:07,42.62590453,9.49253397
2019-10-11 08:56:10,42.62584512,9.49257522
2019-10-11 08:56:12,42.62578337,9.49260930
2019-10-11 08:56:14,42.62570590,9.49264257
2019-10-11 08:56:17,42.62555382,9.49270175
2019-10-11 08:56:20,42.62540329,9.49276947
2019-10-11 08:56:22,42.62530765,9.49281888
2019-10-11 08:56:30,42.62477659,9.49301678
2019-10-11 08:56:33,42.62462573,9.49312845
2019-10-11 08:56:35,42.62450833,9.49319363
2019-10-11 08:56:38,42.62434101,9.49329484
2019-10-11 08:56:40,42.62426477,9.49337513
2019-10-11 08:56:42,42.62416634,9.49344156
2019-10-11 08:56:44,42.62408255,9.49353376
2019-10-11 08:56:46,42.62397355,9.49360392
2019-10-11 08:56:49,42.62378460,9.49368947
2019-10-11 08:56:51,42.62366023,9.49375483
2019-10-11 08:56:54,42.62349340,9.49384246
2019-10-11 08:56:56,42.62337558,9.49389927
2019-10-11 08:56:58,42.62327568,9.49398385
2019-10-11 08:57:01,42.62312047,9.49410058
2019-10-11 08:57:03,42.62301513,9.49415309
2019-10-11 08:57:07,42.62289407,9.49422538
2019-10-11 08:57:09,42.62268211,9.49435027
2019-10-11 08:57:11,42.62255972,9.49443161
2019-10-11 08:57:13,42.62244624,9.49450410
2019-10-11 08:57:16,42.62227666,9.49460538
2019-10-11 08:57:19,42.62204465,9.49462695
2019-10-11 08:57:21,42.62191875,9.49466608
2019-10-11 08:57:59,42.62042010,9.49538057
2019-10-11 08:58:02,42.62017998,9.49560900
2019-10-11 08:58:04,42.62010686,9.49570607
2019-10-11 08:58:07,42.62002831,9.49578763
2019-10-11 08:58:09,42.61997208,9.49581564
2019-10-11 08:58:12,42.61991128,9.49583966
2019-10-11 08:58:15,42.61986472,9.49585426
2019-10-11 08:58:18,42.61980556,9.49584996
2019-10-11 08:58:23,42.61976437,9.49588611
2019-10-11 08:58:30,42.61972350,9.49591992
2019-10-11 08:58:36,42.61967364,9.49594216
2019-10-11 08:58:42,42.61962884,9.49597315
2019-10-11 08:58:48,42.61959396,9.49601187
2019-10-11 08:58:55,42.61955486,9.49604748
2019-10-11 08:59:02,42.61952253,9.49609632
2019-10-11 08:59:09,42.61948429,9.49613965
2019-10-11 08:59:17,42.61944225,9.49616614
2019-10-11 08:59:24,42.61940030,9.49620492
2019-10-11 08:59:30,42.61936200,9.49623848
2019-10-11 08:59:37,42.61932437,9.49628379
2019-10-11 08:59:44,42.61928234,9.49632525
2019-10-11 08:59:50,42.61924220,9.49636778
2019-10-11 08:59:56,42.61919517,9.49640152
2019-10-11 09:00:02,42.61915044,9.49642435
2019-10-11 09:00:08,42.61910751,9.49644857
2019-10-11 09:00:15,42.61906132,9.49647722
2019-10-11 09:00:23,42.61901750,9.49650304
2019-10-11 09:00:29,42.61897561,9.49653187
2019-10-11 09:00:35,42.61893351,9.49656172
2019-10-11 09:00:42,42.61889085,9.49659562
2019-10-11 09:00:48,42.61885077,9.49662643
2019-10-11 09:00:55,42.61881026,9.49665456
2019-10-11 09:01:02,42.61876821,9.49668168
2019-10-11 09:01:08,42.61872358,9.49671910
2019-10-11 09:01:14,42.61868936,9.49677161
2019-10-11 09:01:20,42.61865526,9.49681284
2019-10-11 09:01:29,42.61860354,9.49685069
2019-10-11 09:01:36,42.61857483,9.49690608
2019-10-11 09:01:41,42.61852822,9.49694494
2019-10-11 09:01:46,42.61848719,9.49697360
2019-10-11 09:01:51,42.61843966,9.49698697
2019-10-11 09:01:57,42.61839792,9.49702122
2019-10-11 09:02:04,42.61835513,9.49704404
2019-10-11 09:02:11,42.61830282,9.49704545
2019-10-11 09:02:17,42.61825806,9.49703413
2019-10-11 09:02:23,42.61821820,9.49706514
2019-10-11 09:02:30,42.61817331,9.49709442
2019-10-11 09:02:36,42.61813496,9.49713132
2019-10-11 09:02:41,42.61809102,9.49715557
2019-10-11 09:02:47,42.61805298,9.49719367
2019-10-11 09:02:53,42.61800664,9.49722419
2019-10-11 09:02:59,42.61796571,9.49725924
2019-10-11 09:03:05,42.61792160,9.49728444
2019-10-11 09:03:11,42.61787423,9.49731046
2019-10-11 09:03:18,42.61782892,9.49732955
2019-10-11 09:03:25,42.61778174,9.49734744
2019-10-11 09:03:31,42.61774005,9.49738090
2019-10-11 09:03:38,42.61769695,9.49742077
2019-10-11 09:03:44,42.61764821,9.49744605
2019-10-11 09:03:50,42.61760036,9.49747444
2019-10-11 09:03:57,42.61755388,9.49749765
2019-10-11 09:04:04,42.61750698,9.49752532
2019-10-11 09:04:09,42.61746307,9.49755903
2019-10-11 09:04:15,42.61742225,9.49758715
2019-10-11 09:04:21,42.61738109,9.49762208
2019-10-11 09:04:27,42.61733568,9.49765984
2019-10-11 09:04:33,42.61729429,9.49770517
2019-10-11 09:04:40,42.61725599,9.49775438
2019-10-11 09:04:47,42.61721838,9.49779117
2019-10-11 09:04:53,42.61717911,9.49782888
2019-10-11 09:04:58,42.61714061,9.49786436
2019-10-11 09:05:04,42.61710027,9.49790670
2019-10-11 09:05:11,42.61706228,9.49795547
2019-10-11 09:05:18,42.61702305,9.49799542
2019-10-11 09:05:25,42.61697820,9.49803354
2019-10-11 09:05:30,42.61693505,9.49806626
2019-10-11 09:05:36,42.61688851,9.49807800
2019-10-11 09:05:44,42.61683669,9.49809714
2019-10-11 09:05:50,42.61680038,9.49813424
2019-10-11 09:05:56,42.61675817,9.49817608
2019-10-11 09:06:03,42.61671899,9.49821364
2019-10-11 09:06:11,42.61667083,9.49822592
2019-10-11 09:06:18,42.61662570,9.49824171
2019-10-11 09:06:25,42.61657933,9.49826462
2019-10-11 09:06:32,42.61653657,9.49828928
2019-10-11 09:06:39,42.61649525,9.49832483
2019-10-11 09:06:45,42.61645330,9.49835839
2019-10-11 09:06:52,42.61641263,9.49839582
2019-10-11 09:06:59,42.61637620,9.49844378
2019-10-11 09:07:05,42.61633745,9.49848543
2019-10-11 09:07:11,42.61629874,9.49851757
2019-10-11 09:07:18,42.61625479,9.49855509
2019-10-11 09:07:26,42.61621375,9.49858344
2019-10-11 09:07:34,42.61616466,9.49859371
2019-10-11 09:07:40,42.61612292,9.49862810
2019-10-11 09:07:46,42.61608599,9.49866431
2019-10-11 09:07:53,42.61603832,9.49869487
2019-10-11 09:08:00,42.61599912,9.49874179
2019-10-11 09:08:07,42.61595814,9.49877640
2019-10-11 09:08:14,42.61591520,9.49880915
2019-10-11 09:08:20,42.61587178,9.49884106
2019-10-11 09:08:26,42.61583978,9.49889316
2019-10-11 09:08:32,42.61580603,9.49894467
2019-10-11 09:08:38,42.61577084,9.49898714
2019-10-11 09:08:45,42.61573316,9.49902509
2019-10-11 09:08:53,42.61569757,9.49906398
2019-10-11 09:09:00,42.61566784,9.49911026
2019-10-11 09:09:06,42.61563027,9.49914559
2019-10-11 09:09:13,42.61558890,9.49918686
2019-10-11 09:09:20,42.61555621,9.49923014
2019-10-11 09:09:27,42.61551327,9.49926521
2019-10-11 09:09:34,42.61547188,9.49930802
2019-10-11 09:09:40,42.61542890,9.49934768
2019-10-11 09:09:46,42.61538569,9.49937680
2019-10-11 09:09:53,42.61534203,9.49940686
2019-10-11 09:10:00,42.61530064,9.49944626
2019-10-11 09:10:07,42.61526399,9.49948683
2019-10-11 09:10:14,42.61522255,9.49951195
2019-10-11 09:10:21,42.61517268,9.49953440
2019-10-11 09:10:27,42.61512805,9.49956839
2019-10-11 09:10:32,42.61508339,9.49960034
2019-10-11 09:10:38,42.61503919,9.49963400
2019-10-11 09:10:45,42.61500234,9.49967536
2019-10-11 09:10:51,42.61497071,9.49971876
2019-10-11 09:10:57,42.61493098,9.49976636
2019-10-11 09:11:03,42.61488587,9.49980460
2019-10-11 09:11:09,42.61484430,9.49982982
2019-10-11 09:11:17,42.61480230,9.49985978
2019-10-11 09:11:24,42.61476300,9.49989976
2019-10-11 09:11:34,42.61472273,9.49994515
2019-10-11 09:11:40,42.61467259,9.49997082
2019-10-11 09:11:46,42.61462324,9.49999880
2019-10-11 09:11:51,42.61457545,9.50001613
2019-10-11 09:11:57,42.61452644,9.50003881
2019-10-11 09:12:03,42.61449450,9.50008214
2019-10-11 09:12:10,42.61446508,9.50013521
2019-10-11 09:12:17,42.61442826,9.50017153
2019-10-11 09:12:23,42.61438565,9.50019731
2019-10-11 09:12:29,42.61434306,9.50022592
2019-10-11 09:12:35,42.61430396,9.50025829
2019-10-11 09:12:41,42.61425597,9.50028539
2019-10-11 09:12:47,42.61420732,9.50031194
2019-10-11 09:12:54,42.61416183,9.50034256
2019-10-11 09:13:02,42.61412543,9.50038545
2019-10-11 09:13:09,42.61408691,9.50042709
2019-10-11 09:13:18,42.61405209,9.50047659
2019-10-11 09:13:25,42.61401316,9.50050800
2019-10-11 09:13:34,42.61396734,9.50054068
2019-10-11 09:13:39,42.61392729,9.50057086
2019-10-11 09:13:44,42.61388234,9.50058596
2019-10-11 09:13:50,42.61384046,9.50061693
2019-10-11 09:13:57,42.61379559,9.50065087
2019-10-11 09:14:03,42.61375947,9.50068885
2019-10-11 09:14:09,42.61372060,9.50073552
2019-10-11 09:14:14,42.61367913,9.50076100
2019-10-11 09:14:20,42.61363427,9.50078765
2019-10-11 09:14:26,42.61359241,9.50081942
2019-10-11 09:14:32,42.61354328,9.50084399
2019-10-11 09:14:39,42.61350678,9.50088515
2019-10-11 09:14:46,42.61347396,9.50093024
2019-10-11 09:14:53,42.61344091,9.50097274
2019-10-11 09:15:05,42.61339619,9.50100330
2019-10-11 09:15:11,42.61337904,9.50106394
2019-10-11 09:15:17,42.61333460,9.50110265
2019-10-11 09:15:24,42.61330210,9.50114503
2019-10-11 09:15:32,42.61326650,9.50118264
